B1,B2,B3,B4,B5,Zone
-79,0,0,0,0,5
-72,0,0,0,0,5
-77,0,0,0,0,5
-69,0,0,0,0,5
0,0,-77,0,0,5
0,0,-72,0,0,5
0,-74,0,-81,0,5
-76,0,0,0,0,5
-83,0,0,0,-77,5
0,-68,-79,0,0,5
0,-67,0,-86,0,5
-67,0,0,0,-86,5
0,0,-72,0,0,5
0,-68,0,0,0,5
0,-71,0,0,0,5
0,0,0,0,-93,5
0,0,-73,0,0,5
0,0,-72,-73,0,5
0,-67,0,0,0,5
0,0,0,0,-88,5
-69,0,0,0,-86,5
0,0,-71,0,0,5
0,-65,0,0,0,5
0,-67,0,0,0,5
-69,0,0,0,-85,5
0,0,0,-80,0,5
0,-68,0,-75,0,5
-68,0,0,0,-81,5
-73,0,0,0,0,5
0,0,-77,0,0,5
0,0,-72,-73,0,5
0,-62,0,0,0,5
-67,0,0,0,-83,5
-80,0,0,0,-82,5
0,0,-76,0,0,5
0,-59,-66,-75,0,5
0,-68,0,-81,0,5
-79,0,0,0,-78,5
0,0,0,0,-86,5
0,0,-75,0,0,5
0,-71,0,-71,0,5
0,0,-76,0,0,5
0,-70,0,0,0,5
-81,0,0,0,-79,5
0,-66,0,-84,0,5
0,0,-75,0,0,5
0,-63,0,-81,0,5
0,-73,-84,0,0,5
0,0,0,-83,0,5
0,-69,0,0,0,5
-69,0,0,0,0,5
-69,0,0,0,-87,5
0,0,-80,0,0,5
0,-69,-75,0,0,5
-80,0,0,0,-88,5
0,0,-73,0,0,5
0,-62,0,-79,0,5
0,0,0,0,-78,5
-66,0,0,0,-88,5
0,0,-68,0,0,5
0,-81,-74,0,0,5
0,-68,0,0,0,5
-71,0,0,0,-75,5
-67,0,0,0,-80,5
0,0,-69,0,0,5
0,0,-77,0,0,5
0,-76,0,-80,0,5
-68,0,0,0,0,5
-69,0,-75,0,-75,5
-77,0,0,-80,-81,5
0,0,0,0,-83,5
-69,0,0,0,-85,5
0,0,-75,0,0,5
0,0,0,-73,0,5
-65,0,0,0,0,5
-64,0,0,0,-84,5
0,-70,-85,0,0,5
0,-68,0,-78,0,5
0,0,0,0,-74,5
-80,0,0,0,-88,5
-69,0,0,0,0,5
0,0,-86,0,0,5
0,-75,-76,-72,0,5
-71,0,0,0,0,5
-71,0,0,0,0,5
0,0,-74,0,0,5
0,-63,0,-81,0,5
0,0,0,-87,0,5
-74,0,0,0,-83,5
0,-70,-73,0,0,5
0,0,0,0,-84,5
-76,0,0,0,0,5
0,0,-70,0,0,5
0,-67,-70,-81,0,5
0,0,0,-78,0,5
-74,0,0,0,0,5
0,0,-77,0,0,5
0,-68,0,-81,0,5
0,0,0,-76,0,5
-83,0,0,0,-79,5
0,-63,-72,0,0,5
0,0,0,-79,0,5
-80,0,0,0,0,5
0,-62,-80,0,0,5
0,-69,-90,0,0,5
-70,0,0,0,0,5
0,-65,-70,0,0,5
0,0,0,-80,0,5
-81,0,0,0,0,5
0,0,-84,0,0,5
0,0,0,-85,0,5
0,-73,0,0,0,5
0,0,0,0,-82,5
0,-66,0,0,0,5
0,-69,0,0,0,5
-69,0,0,0,-84,5
-70,0,0,0,-74,5
0,-66,0,0,0,5
0,-69,0,0,0,5
0,0,0,-69,0,5
0,0,0,0,-82,5
0,-69,-75,0,0,5
0,-75,0,0,0,5
-73,0,0,0,0,5
0,0,0,-88,0,5
-71,0,0,0,-77,5
0,0,-78,-78,0,5
0,0,-79,-85,0,5
-75,0,0,0,0,5
-73,0,0,0,0,5
0,0,0,0,-83,5
0,-67,-78,0,0,5
0,-71,-78,-88,0,5
-73,0,0,0,0,5
0,-69,-79,0,0,5
0,-78,0,0,0,5
-72,0,0,0,0,5
-77,0,0,0,-79,5
0,-70,-81,0,0,5
0,0,-83,0,0,5
-64,0,0,0,-80,5
-69,0,0,0,-80,5
0,-66,0,0,0,5
0,-66,-73,-72,0,5
0,0,0,-70,0,5
-75,0,0,0,0,5
-73,0,0,0,0,5
0,0,-72,0,0,5
0,0,-78,-87,0,5
-71,0,0,0,-86,5
-71,0,0,0,-85,5
0,-72,0,0,0,5
0,-62,-72,-86,0,5
-75,0,0,0,-82,5
0,-74,0,0,0,5
